track_name,isrc,language,publishing_company,arranger,producer,interpreter,date,duration,apple_itunes,apple_music,deezer,amazon_music,google_play_music,Juke,microsoft,musicload,napster,qobuz,spotify,tidal,vimeo,youtube,amazon_books,apple_books,google_play_books,music_notes,notafina,note_download,sheet_music_plus,music_image
Nimm ein Girl mit nach Haus,,,,,,,,,,,,http://goodmusic.online/medien_title/nimm-ein-girl-mit-nach-haus/,http://goodmusic.online/medien_title/nimm-ein-girl-mit-nach-haus/,,,,,,,,,,,,,,,,,
Danny,,,,,,,,,,,,http://goodmusic.online/medien_title/danny/,http://goodmusic.online/medien_title/danny/,,,,,,,,,,,,,,,,,
So schwarz wie Kaffee (Georgia) [Os escravos de jo],,,,,,,,,,,,http://goodmusic.online/medien_title/so-schwarz-wie-kaffee-georgia-os-escravos-de-jo/,http://goodmusic.online/medien_title/so-schwarz-wie-kaffee-georgia-os-escravos-de-jo/,,,,,,,,,,,,,,,,,
Wo ist mein Weg zu Ende? [Chimera],,,,,,,,,,,,http://goodmusic.online/medien_title/wo-ist-mein-weg-zu-ende-chimera/,http://goodmusic.online/medien_title/wo-ist-mein-weg-zu-ende-chimera/,,,,,,,,,,,,,,,,,
Something My Heart Might Say,,,,,,,,,,,,http://goodmusic.online/medien_title/something-my-heart-might-say/,http://goodmusic.online/medien_title/something-my-heart-might-say/,,,,,,,,,,,,,,,,,
Just in Time,,,,,,,,,,,,http://goodmusic.online/medien_title/just-in-time/,http://goodmusic.online/medien_title/just-in-time/,,,,,,,,,,,,,,,,,
I'll Never Get Myself Another Face [Ich kann nun mal aus meiner Haut nicht raus],,,,,,,,,,,,http://goodmusic.online/medien_title/ill-never-get-myself-another-face-ich-kann-nun-mal-aus-meiner-haut-nicht-raus/,http://goodmusic.online/medien_title/ill-never-get-myself-another-face-ich-kann-nun-mal-aus-meiner-haut-nicht-raus/,,,,,,,,,,,,,,,,,
You Must Be Crazy,,,,,,,,,,,,http://goodmusic.online/medien_title/you-must-be-crazy/,http://goodmusic.online/medien_title/you-must-be-crazy/,,,,,,,,,,,,,,,,,
How High the Moon,,,,,,,,,,,,http://goodmusic.online/medien_title/how-high-the-moon/,http://goodmusic.online/medien_title/how-high-the-moon/,,,,,,,,,,,,,,,,,
Teach Me Tonight,,,,,,,,,,,,http://goodmusic.online/medien_title/teach-me-tonight/,http://goodmusic.online/medien_title/teach-me-tonight/,,,,,,,,,,,,,,,,,
Nice Work If You Can Get It,,,,,,,,,,,,http://goodmusic.online/medien_title/nice-work-if-you-can-get-it/,http://goodmusic.online/medien_title/nice-work-if-you-can-get-it/,,,,,,,,,,,,,,,,,
Smile,,,,,,,,,,,,http://goodmusic.online/medien_title/smile/,http://goodmusic.online/medien_title/smile/,,,,,,,,,,,,,,,,,
Between the Devil and the Deep Blue Sea,,,,,,,,,,,,http://goodmusic.online/medien_title/between-the-devil-and-the-deep-blue-sea/,http://goodmusic.online/medien_title/between-the-devil-and-the-deep-blue-sea/,,,,,,,,,,,,,,,,,
Sweet Georgie Fame,,,,,,,,,,,,http://goodmusic.online/medien_title/sweet-georgie-fame/,http://goodmusic.online/medien_title/sweet-georgie-fame/,,,,,,,,,,,,,,,,,
Daydream,,,,,,,,,,,,http://goodmusic.online/medien_title/daydream-2/,http://goodmusic.online/medien_title/daydream-2/,,,,,,,,,,,,,,,,,
The Nearness of You / You Are the Sunshine of My Life,,,,,,,,,,,,http://goodmusic.online/medien_title/the-nearness-of-you-you-are-the-sunshine-of-my-life/,http://goodmusic.online/medien_title/the-nearness-of-you-you-are-the-sunshine-of-my-life/,,,,,,,,,,,,,,,,,
A Fine Romance,,,,,,,,,,,,http://goodmusic.online/medien_title/a-fine-romance/,http://goodmusic.online/medien_title/a-fine-romance/,,,,,,,,,,,,,,,,,
If You Should Ever Leave Me [Wenn du mich nicht mehr lieb hast],,,,,,,,,,,,http://goodmusic.online/medien_title/if-you-should-ever-leave-me-wenn-du-mich-nicht-mehr-lieb-hast/,http://goodmusic.online/medien_title/if-you-should-ever-leave-me-wenn-du-mich-nicht-mehr-lieb-hast/,,,,,,,,,,,,,,,,,
Oho-Aha,,,,,,,,,,,,http://goodmusic.online/medien_title/oho-aha/,http://goodmusic.online/medien_title/oho-aha/,,,,,,,,,,,,,,,,,
Diamonds Are a Girl's Best Friend,,,,,,,,,,,,http://goodmusic.online/medien_title/diamonds-are-a-girls-best-friend/,http://goodmusic.online/medien_title/diamonds-are-a-girls-best-friend/,,,,,,,,,,,,,,,,,
Strangers in the Night / L-O-V-E,,,,,,,,,,,,http://goodmusic.online/medien_title/strangers-in-the-night-l-o-v-e/,http://goodmusic.online/medien_title/strangers-in-the-night-l-o-v-e/,,,,,,,,,,,,,,,,,
Isn't It Romantic?,,,,,,,,,,,,http://goodmusic.online/medien_title/isnt-it-romantic/,http://goodmusic.online/medien_title/isnt-it-romantic/,,,,,,,,,,,,,,,,,
Aquarela do Brasil,,,,,,,,,,,,http://goodmusic.online/medien_title/aquarela-do-brasil/,http://goodmusic.online/medien_title/aquarela-do-brasil/,,,,,,,,,,,,,,,,,
Mir schenken dä Ahl e paar Blömcher,,,,,,,,,,,,http://goodmusic.online/medien_title/mir-schenken-da-ahl-e-paar-blomcher/,http://goodmusic.online/medien_title/mir-schenken-da-ahl-e-paar-blomcher/,,,,,,,,,,,,,,,,,
Jede Jeck es anders,,,,,,,,,,,,http://goodmusic.online/medien_title/jede-jeck-es-anders/,http://goodmusic.online/medien_title/jede-jeck-es-anders/,,,,,,,,,,,,,,,,,
Träume nach dem ersten Kuss,,,,,,,,,,,,http://goodmusic.online/medien_title/traume-nach-dem-ersten-kuss/,http://goodmusic.online/medien_title/traume-nach-dem-ersten-kuss/,,,,,,,,,,,,,,,,,
"Du bist niemand, wenn dich niemand liebt",,,,,,,,,,,,http://goodmusic.online/medien_title/du-bist-niemand-wenn-dich-niemand-liebt/,http://goodmusic.online/medien_title/du-bist-niemand-wenn-dich-niemand-liebt/,,,,,,,,,,,,,,,,,
"Das ist zu schön, um wahr zu sein",,,,,,,,,,,,http://goodmusic.online/medien_title/das-ist-zu-schon-um-wahr-zu-sein/,http://goodmusic.online/medien_title/das-ist-zu-schon-um-wahr-zu-sein/,,,,,,,,,,,,,,,,,
Heisse Küsse im Dezember,,,,,,,,,,,,http://goodmusic.online/medien_title/heisse-kusse-im-dezember/,http://goodmusic.online/medien_title/heisse-kusse-im-dezember/,,,,,,,,,,,,,,,,,
Christina,,,,,,,,,,,,http://goodmusic.online/medien_title/christina/,http://goodmusic.online/medien_title/christina/,,,,,,,,,,,,,,,,,
My Name Is Joe [Hrozinky],,,,,,,,,,,,http://goodmusic.online/medien_title/my-name-is-joe-hrozinky/,http://goodmusic.online/medien_title/my-name-is-joe-hrozinky/,,,,,,,,,,,,,,,,,
Glück ist himmelblau [Lille Sommerfugl],,,,,,,,,,,,http://goodmusic.online/medien_title/gluck-ist-himmelblau-lille-sommerfugl/,http://goodmusic.online/medien_title/gluck-ist-himmelblau-lille-sommerfugl/,,,,,,,,,,,,,,,,,
Niemand [Ingen],,,,,,,,,,,,http://goodmusic.online/medien_title/niemand-ingen/,http://goodmusic.online/medien_title/niemand-ingen/,,,,,,,,,,,,,,,,,
